,date,LAF01CG101XQ01Value,LAF02CG101XQ01Value,LAF11CG101XQ01Value,LAF12CG101XQ01Value,LAF13CG101XQ01Value,LAF14CG101XQ01Value
14116,2016-3-21 21:56:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14117,2016-3-21 21:57:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14118,2016-3-21 21:58:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14119,2016-3-21 21:59:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14120,2016-3-21 22:00:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14121,2016-3-21 22:01:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14122,2016-3-21 22:02:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14123,2016-3-21 22:03:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14124,2016-3-21 22:04:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14125,2016-3-21 22:05:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14126,2016-3-21 22:06:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14127,2016-3-21 22:07:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14128,2016-3-21 22:08:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14129,2016-3-21 22:09:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14130,2016-3-21 22:10:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14131,2016-3-21 22:11:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14132,2016-3-21 22:12:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14133,2016-3-21 22:13:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14134,2016-3-21 22:14:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14135,2016-3-21 22:15:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14136,2016-3-21 22:16:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14137,2016-3-21 22:17:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14138,2016-3-21 22:18:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14139,2016-3-21 22:19:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14140,2016-3-21 22:20:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14141,2016-3-21 22:21:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14142,2016-3-21 22:22:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14143,2016-3-21 22:23:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14144,2016-3-21 22:24:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14145,2016-3-21 22:25:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14146,2016-3-21 22:26:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14147,2016-3-21 22:27:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14148,2016-3-21 22:28:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14149,2016-3-21 22:29:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14150,2016-3-21 22:30:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14151,2016-3-21 22:31:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14152,2016-3-21 22:32:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14153,2016-3-21 22:33:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14154,2016-3-21 22:34:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14155,2016-3-21 22:35:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14156,2016-3-21 22:36:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14157,2016-3-21 22:37:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14158,2016-3-21 22:38:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14159,2016-3-21 22:39:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14160,2016-3-21 22:40:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14161,2016-3-21 22:41:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14162,2016-3-21 22:42:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14163,2016-3-21 22:43:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14164,2016-3-21 22:44:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14165,2016-3-21 22:45:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14166,2016-3-21 22:46:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14167,2016-3-21 22:47:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14168,2016-3-21 22:48:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14169,2016-3-21 22:49:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14170,2016-3-21 22:50:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14171,2016-3-21 22:51:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14172,2016-3-21 22:52:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14173,2016-3-21 22:53:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14174,2016-3-21 22:54:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14175,2016-3-21 22:55:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14176,2016-3-21 22:56:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14177,2016-3-21 22:57:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14178,2016-3-21 22:58:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14179,2016-3-21 22:59:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14180,2016-3-21 23:00:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14181,2016-3-21 23:01:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14182,2016-3-21 23:02:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14183,2016-3-21 23:03:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14184,2016-3-21 23:04:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14185,2016-3-21 23:05:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14186,2016-3-21 23:06:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14187,2016-3-21 23:07:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14188,2016-3-21 23:08:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14189,2016-3-21 23:09:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14190,2016-3-21 23:10:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14191,2016-3-21 23:11:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14192,2016-3-21 23:12:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14193,2016-3-21 23:13:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14194,2016-3-21 23:14:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14195,2016-3-21 23:15:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14196,2016-3-21 23:16:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14197,2016-3-21 23:17:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14198,2016-3-21 23:18:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14199,2016-3-21 23:19:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14200,2016-3-21 23:20:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14201,2016-3-21 23:21:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14202,2016-3-21 23:22:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14203,2016-3-21 23:23:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14204,2016-3-21 23:24:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14205,2016-3-21 23:25:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14206,2016-3-21 23:26:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14207,2016-3-21 23:27:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14208,2016-3-21 23:28:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14209,2016-3-21 23:29:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14210,2016-3-21 23:30:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14211,2016-3-21 23:31:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14212,2016-3-21 23:32:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14213,2016-3-21 23:33:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14214,2016-3-21 23:34:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14215,2016-3-21 23:35:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14216,2016-3-21 23:36:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14217,2016-3-21 23:37:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14218,2016-3-21 23:38:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14219,2016-3-21 23:39:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14220,2016-3-21 23:40:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14221,2016-3-21 23:41:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14222,2016-3-21 23:42:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14223,2016-3-21 23:43:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14224,2016-3-21 23:44:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14225,2016-3-21 23:45:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14226,2016-3-21 23:46:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14227,2016-3-21 23:47:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14228,2016-3-21 23:48:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14229,2016-3-21 23:49:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14230,2016-3-21 23:50:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14231,2016-3-21 23:51:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14232,2016-3-21 23:52:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14233,2016-3-21 23:53:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14234,2016-3-21 23:54:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14235,2016-3-21 23:55:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14236,2016-3-21 23:56:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14237,2016-3-21 23:57:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14238,2016-3-21 23:58:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14239,2016-3-21 23:59:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14240,2016-3-22 00:00:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14241,2016-3-22 00:01:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14242,2016-3-22 00:02:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14243,2016-3-22 00:03:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14244,2016-3-22 00:04:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14245,2016-3-22 00:05:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14246,2016-3-22 00:06:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14247,2016-3-22 00:07:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14248,2016-3-22 00:08:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14249,2016-3-22 00:09:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14250,2016-3-22 00:10:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14251,2016-3-22 00:11:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14252,2016-3-22 00:12:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14253,2016-3-22 00:13:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14254,2016-3-22 00:14:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14255,2016-3-22 00:15:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14256,2016-3-22 00:16:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14257,2016-3-22 00:17:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14258,2016-3-22 00:18:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14259,2016-3-22 00:19:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14260,2016-3-22 00:20:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14261,2016-3-22 00:21:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14262,2016-3-22 00:22:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14263,2016-3-22 00:23:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14264,2016-3-22 00:24:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14265,2016-3-22 00:25:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14266,2016-3-22 00:26:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14267,2016-3-22 00:27:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14268,2016-3-22 00:28:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14269,2016-3-22 00:29:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14270,2016-3-22 00:30:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14271,2016-3-22 00:31:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14272,2016-3-22 00:32:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14273,2016-3-22 00:33:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14274,2016-3-22 00:34:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14275,2016-3-22 00:35:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14276,2016-3-22 00:36:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14277,2016-3-22 00:37:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14278,2016-3-22 00:38:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14279,2016-3-22 00:39:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14280,2016-3-22 00:40:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14281,2016-3-22 00:41:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14282,2016-3-22 00:42:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14283,2016-3-22 00:43:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14284,2016-3-22 00:44:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14285,2016-3-22 00:45:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14286,2016-3-22 00:46:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14287,2016-3-22 00:47:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14288,2016-3-22 00:48:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14289,2016-3-22 00:49:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.28938
14290,2016-3-22 00:50:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14291,2016-3-22 00:51:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14292,2016-3-22 00:52:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14293,2016-3-22 00:53:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14294,2016-3-22 00:54:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14295,2016-3-22 00:55:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14296,2016-3-22 00:56:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14297,2016-3-22 00:57:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14298,2016-3-22 00:58:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14299,2016-3-22 00:59:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14300,2016-3-22 01:00:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14301,2016-3-22 01:01:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14302,2016-3-22 01:02:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14303,2016-3-22 01:03:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14304,2016-3-22 01:04:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14305,2016-3-22 01:05:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14306,2016-3-22 01:06:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14307,2016-3-22 01:07:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14308,2016-3-22 01:08:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14309,2016-3-22 01:09:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14310,2016-3-22 01:10:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14311,2016-3-22 01:11:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14312,2016-3-22 01:12:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14313,2016-3-22 01:13:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14314,2016-3-22 01:14:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14315,2016-3-22 01:15:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14316,2016-3-22 01:16:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14317,2016-3-22 01:17:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14318,2016-3-22 01:18:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14319,2016-3-22 01:19:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14320,2016-3-22 01:20:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14321,2016-3-22 01:21:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14322,2016-3-22 01:22:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14323,2016-3-22 01:23:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14324,2016-3-22 01:24:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14325,2016-3-22 01:25:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14326,2016-3-22 01:26:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14327,2016-3-22 01:27:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14328,2016-3-22 01:28:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14329,2016-3-22 01:29:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14330,2016-3-22 01:30:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14331,2016-3-22 01:31:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14332,2016-3-22 01:32:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14333,2016-3-22 01:33:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14334,2016-3-22 01:34:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14335,2016-3-22 01:35:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14336,2016-3-22 01:36:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14337,2016-3-22 01:37:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14338,2016-3-22 01:38:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14339,2016-3-22 01:39:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14340,2016-3-22 01:40:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14341,2016-3-22 01:41:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14342,2016-3-22 01:42:00,0.152625,0.091576,0.091576,0.091576,0.152625,2.35043
14343,2016-3-22 01:43:00,0.152625,0.091576,0.091576,0.091576,0.152625,2.35043
14344,2016-3-22 01:44:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14345,2016-3-22 01:45:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14346,2016-3-22 01:46:00,0.152625,0.091576,0.091576,0.091576,0.152625,2.35043
14347,2016-3-22 01:47:00,0.152625,0.091576,0.091576,0.091576,0.152625,2.35043
14348,2016-3-22 01:48:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14349,2016-3-22 01:49:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14350,2016-3-22 01:50:00,0.152625,0.091576,0.091576,0.091576,0.152625,2.35043
14351,2016-3-22 01:51:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14352,2016-3-22 01:52:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14353,2016-3-22 01:53:00,0.152625,0.091576,0.091576,0.091576,0.152625,2.35043
14354,2016-3-22 01:54:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14355,2016-3-22 01:55:00,0.152625,0.091576,0.091576,0.091576,0.152625,2.35043
14356,2016-3-22 01:56:00,0.152625,0.091576,0.091576,0.091576,0.152625,2.35043
14357,2016-3-22 01:57:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14358,2016-3-22 01:58:00,0.152625,0.091576,0.091576,0.091576,0.152625,2.35043
14359,2016-3-22 01:59:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14360,2016-3-22 02:00:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14361,2016-3-22 02:01:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14362,2016-3-22 02:02:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14363,2016-3-22 02:03:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14364,2016-3-22 02:04:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14365,2016-3-22 02:05:00,0.152625,0.091576,0.091576,0.091576,0.152625,2.35043
14366,2016-3-22 02:06:00,0.152625,0.091576,0.091576,0.091576,0.152625,2.35043
14367,2016-3-22 02:07:00,0.152625,0.091576,0.091576,0.091576,0.152625,2.35043
14368,2016-3-22 02:08:00,0.152625,0.091576,0.091576,0.091576,0.152625,2.35043
14369,2016-3-22 02:09:00,0.152625,0.091576,0.091576,0.091576,0.152625,2.35043
14370,2016-3-22 02:10:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14371,2016-3-22 02:11:00,0.152625,0.091576,0.091576,0.091576,0.152625,2.35043
14372,2016-3-22 02:12:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14373,2016-3-22 02:13:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14374,2016-3-22 02:14:00,0.152625,0.091576,0.091576,0.091576,0.152625,2.35043
14375,2016-3-22 02:15:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14376,2016-3-22 02:16:00,0.152625,0.091576,0.091576,0.091576,0.152625,2.35043
14377,2016-3-22 02:17:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14378,2016-3-22 02:18:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14379,2016-3-22 02:19:00,0.152625,0.091576,0.091576,0.091576,0.152625,2.35043
14380,2016-3-22 02:20:00,0.152625,0.091576,0.091576,0.091576,0.152625,2.35043
14381,2016-3-22 02:21:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14382,2016-3-22 02:22:00,0.152625,0.091576,0.091576,0.091576,0.152625,2.35043
14383,2016-3-22 02:23:00,0.152625,0.091576,0.091576,0.091576,0.152625,2.35043
14384,2016-3-22 02:24:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14385,2016-3-22 02:25:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14386,2016-3-22 02:26:00,0.152625,0.091576,0.091576,0.091576,0.152625,2.35043
14387,2016-3-22 02:27:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14388,2016-3-22 02:28:00,0.152625,0.091576,0.091576,0.091576,0.152625,2.35043
14389,2016-3-22 02:29:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14390,2016-3-22 02:30:00,0.152625,0.091576,0.091576,0.091576,0.152625,2.35043
14391,2016-3-22 02:31:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14392,2016-3-22 02:32:00,0.152625,0.091576,0.091576,0.091576,0.152625,2.35043
14393,2016-3-22 02:33:00,0.152625,0.091576,0.091576,0.091576,0.152625,2.35043
14394,2016-3-22 02:34:00,0.152625,0.091576,0.091576,0.091576,0.152625,2.35043
14395,2016-3-22 02:35:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14396,2016-3-22 02:36:00,0.152625,0.091576,0.091576,0.091576,0.152625,2.35043
14397,2016-3-22 02:37:00,0.152625,0.091576,0.091576,0.091576,0.152625,2.35043
14398,2016-3-22 02:38:00,0.152625,0.091576,0.091576,0.091576,0.152625,2.35043
14399,2016-3-22 02:39:00,0.152625,0.091576,0.091576,0.091576,0.152625,2.35043
14400,2016-3-22 02:40:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14401,2016-3-22 02:41:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14402,2016-3-22 02:42:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14403,2016-3-22 02:43:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14404,2016-3-22 02:44:00,0.152625,0.091576,0.091576,0.091576,0.152625,2.35043
14405,2016-3-22 02:45:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14406,2016-3-22 02:46:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14407,2016-3-22 02:47:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14408,2016-3-22 02:48:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14409,2016-3-22 02:49:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14410,2016-3-22 02:50:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14411,2016-3-22 02:51:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14412,2016-3-22 02:52:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14413,2016-3-22 02:53:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14414,2016-3-22 02:54:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14415,2016-3-22 02:55:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14416,2016-3-22 02:56:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
14417,2016-3-22 02:57:00,0.213675,0.091576,0.091576,0.091576,0.152625,2.35043
